video_id,video_timestamp,video_length,video_title,video_locationcreated,video_diggcount,video_sharecount,video_commentcount,video_playcount,video_description,video_is_ad,video_fn,author_username,author_name,author_followercount,author_followingcount,author_heartcount,author_videocount,author_diggcount
7046547579584253190,2021-12-27T16:43:30,17,#hookah#shisha#time#monday#night#mood#blue#clouds#space#paste#k18hairflip#fyp#foryou#foryouoage#4u,US,1300000,65100,7687,22800000,#hookah#shisha#time#monday#night#mood#blue#clouds#space#paste#k18hairflip#fyp#foryou#foryouoage#4u,False,aj_hookah_video_7046547579584253190.mp4,aj_hookah,AJ Hookah,91500,175,1400000,252,2631
7046547579584253190,2021-12-27T16:43:30,17,#hookah#shisha#time#monday#night#mood#blue#clouds#space#paste#k18hairflip#fyp#foryou#foryouoage#4u,US,1300000,65100,7687,22800000,#hookah#shisha#time#monday#night#mood#blue#clouds#space#paste#k18hairflip#fyp#foryou#foryouoage#4u,False,aj_hookah_video_7046547579584253190.mp4,aj_hookah,AJ Hookah,91500,175,1400000,252,2631
7104621795315027202,2022-06-02T05:41:07,8,#daimtobacco #hookahtobacco #shisha #mersinnn33  #bygöbekshow #göbekshow #LiveForTheChallenge #kayseriii #38 #38baby #türkiyem🇹🇷🇹🇷🇹🇷 #ramania🇷🇴 #azerbaycan🇦🇿 #ukrayna🇺🇦 #rusya🇷🇺 #cezayir🇹🇷الجزائر🇩🇿 #ıraq🇾🇪 #bulgaristan🇧🇬❤️,TR,523100,8080,2686,19600000,#daimtobacco #hookahtobacco #shisha #mersinnn33  #bygöbekshow #göbekshow #LiveForTheChallenge #kayseriii #38 #38baby #türkiyem🇹🇷🇹🇷🇹🇷 #ramania🇷🇴 #azerbaycan🇦🇿 #ukrayna🇺🇦 #rusya🇷🇺 #cezayir🇹🇷الجزائر🇩🇿 #ıraq🇾🇪 #bulgaristan🇧🇬❤️,False,yasincengiz38_video_7104621795315027202.mp4,yasincengiz38,YasinCengiz,2800000,6,43800000,72,106000
7085399085657705733,2022-04-11T10:27:11,16,🔊 1 or 2? #shisharant #fyp #asmr #shisha,DE,2500000,13100,18700,50300000,🔊 1 or 2? #shisharant #fyp #asmr #shisha,False,shisharant_video_7085399085657705733.mp4,shisharant,shisharant,502500,67,10300000,1712,9640
7005583671876930822,2021-09-08T08:22:37,26,#satyisfying #viral #LeftiesSportChallenge #asmrvideo #flavor #asmrtiktoks #edishisha #asmr #hookah #shisha #fyp #smoke #satisfyingsounds #trend,ES,2000000,11900,7081,47300000,#satyisfying #viral #LeftiesSportChallenge #asmrvideo #flavor #asmrtiktoks #edishisha #asmr #hookah #shisha #fyp #smoke #satisfyingsounds #trend,False,edishisha_video_7005583671876930822.mp4,edishisha,EdiShisha,566500,15,7700000,351,5888
6958562763048242434,2021-05-04T15:17:35,29,Double Apple  Unboxing #satisfy #shisha #flavour #asmrtiktoks #hookah #asmrvideo #asmr #shishalover #destinationdepop #اكسبلور #foryou #foryourpage,SA,1300000,36000,8790,41700000,Double Apple  Unboxing #satisfy #shisha #flavour #asmrtiktoks #hookah #asmrvideo #asmr #shishalover #destinationdepop #اكسبلور #foryou #foryourpage,False,hookah.town_video_6958562763048242434.mp4,hookah.town,Hookah.Town,256700,0,1900000,27,24
7103305817033592069,2022-05-29T16:34:28,41,Which type? 🤔 #shisharant #shisha #hookah #asmr #mannheim,DE,2100000,15000,7483,37400000,Which type? 🤔 #shisharant #shisha #hookah #asmr #mannheim,False,shisharant_video_7103305817033592069.mp4,shisharant,shisharant,502500,67,10300000,1712,9640
7051683619772878085,2022-01-10T12:53:57,15,#asmr #viral #fypシ #sheffield #manchester #uk #kurdish #london #fyp #kurdishboy🇹🇯🇬🇧 #kurdishuk #foryou #shisha #shishalover #flavour #make #ever,GB,369800,2831,554,28300000,#asmr #viral #fypシ #sheffield #manchester #uk #kurdish #london #fyp #kurdishboy🇹🇯🇬🇧 #kurdishuk #foryou #shisha #shishalover #flavour #make #ever,False,ranjjabar_video_7051683619772878085.mp4,ranjjabar,Ranj _King shisha store,120200,38,2600000,372,8793
6954124647495519493,2021-04-22T16:15:21,30,Blueberry unboxing 🫐  #shisha #satisfying #flavor #asmrtiktoks #hookah #asmrvideo #asmr #shishalover #Destinationdepop,US,1500000,20300,5839,27400000,Blueberry unboxing 🫐  #shisha #satisfying #flavor #asmrtiktoks #hookah #asmrvideo #asmr #shishalover #Destinationdepop,False,hookahvilleofficial_video_6954124647495519493.mp4,hookahvilleofficial,HookahvilleOfficial,669600,0,4900000,70,242
7046547579584253190,2021-12-27T16:43:30,17,#hookah#shisha#time#monday#night#mood#blue#clouds#space#paste#k18hairflip#fyp#foryou#foryouoage#4u,US,1300000,65100,7687,22800000,#hookah#shisha#time#monday#night#mood#blue#clouds#space#paste#k18hairflip#fyp#foryou#foryouoage#4u,False,aj_hookah_video_7046547579584253190.mp4,aj_hookah,AJ Hookah,91500,175,1400000,252,2631
7104621795315027202,2022-06-02T05:41:07,8,#daimtobacco #hookahtobacco #shisha #mersinnn33  #bygöbekshow #göbekshow #LiveForTheChallenge #kayseriii #38 #38baby #türkiyem🇹🇷🇹🇷🇹🇷 #ramania🇷🇴 #azerbaycan🇦🇿 #ukrayna🇺🇦 #rusya🇷🇺 #cezayir🇹🇷الجزائر🇩🇿 #ıraq🇾🇪 #bulgaristan🇧🇬❤️,TR,523100,8081,2687,19600000,#daimtobacco #hookahtobacco #shisha #mersinnn33  #bygöbekshow #göbekshow #LiveForTheChallenge #kayseriii #38 #38baby #türkiyem🇹🇷🇹🇷🇹🇷 #ramania🇷🇴 #azerbaycan🇦🇿 #ukrayna🇺🇦 #rusya🇷🇺 #cezayir🇹🇷الجزائر🇩🇿 #ıraq🇾🇪 #bulgaristan🇧🇬❤️,False,yasincengiz38_video_7104621795315027202.mp4,yasincengiz38,YasinCengiz,2800000,1,43900000,72,106000
7044616727287647489,2021-12-22T11:50:48,21,#asmr #asmrsounds #fyp #foryoupage #hookah,RU,570700,14700,2285,18400000,#asmr #asmrsounds #fyp #foryoupage #hookah,False,spacesmoke.world_video_7044616727287647489.mp4,spacesmoke.world,Space Smoke,91400,5,1300000,323,142
7013467698751376646,2021-09-29T14:16:39,5,Palestinians plz ask your baba may I have his phone number 😳🇵🇸 #fypシ #foryou #foru #foryoupage #hookah #lemonade #lemon #foreign,US,151300,260,129,18200000,Palestinians plz ask your baba may I have his phone number 😳🇵🇸 #fypシ #foryou #foru #foryoupage #hookah #lemonade #lemon #foreign,False,ramisfarooqui_video_7013467698751376646.mp4,ramisfarooqui,Ramis noodles,43800,368,4400000,539,47000
7097321389681659142,2022-05-13T13:31:49,14,#kurdishuk #kurdistan #uk #fyp #foryoupag #foryou #kurdishforyoupage #asmr #viral #sheffield #fypシ #kurdishlondon #manchester #kurdishboy🇹🇯🇬🇧 #kurdanitarawga🇬🇧🇬🇧 #kurd #slemani #hawler #u #nergala #shisha #shishalover #iraq #irani #germany #uae,GB,138100,944,141,17100000,#kurdishuk #kurdistan #uk #fyp #foryoupag #foryou #kurdishforyoupage #asmr #viral #sheffield #fypシ #kurdishlondon #manchester #kurdishboy🇹🇯🇬🇧 #kurdanitarawga🇬🇧🇬🇧 #kurd #slemani #hawler #u #nergala #shisha #shishalover #iraq #irani #germany #uae,False,ranjjabar_video_7097321389681659142.mp4,ranjjabar,Ranj _King shisha store,120200,38,2600000,372,8793
6909173975809625346,2020-12-22T12:03:47,13,#shisha #lover #fan #SochSeyZyaada,PK,1200000,38400,6656,16900000,#shisha #lover #fan #SochSeyZyaada,False,shahid__751_video_6909173975809625346.mp4,shahid__751,shahid shisha lovers,472500,11,5800000,885,6150
7011884736033328389,2021-09-25T07:53:57,21,#asmrsounds #asmr #fyp #viral #asmrvideo #asmrtiktoks #satisfying #flavor #hookah #smoke #trend,ES,516000,3373,1727,16700000,#asmrsounds #asmr #fyp #viral #asmrvideo #asmrtiktoks #satisfying #flavor #hookah #smoke #trend,False,edishisha_video_7011884736033328389.mp4,edishisha,EdiShisha,566500,15,7700000,351,5888
7050878614253980930,2022-01-08T08:50:07,15,Nargile camlari her serviste itina İLE yıkanirmi??#nargilee #aliosmaanacar #keşfet #hookah #yücelcetesi #divanenargileevi,TR,261000,3873,2128,16700000,Nargile camlari her serviste itina İLE yıkanirmi??#nargilee #aliosmaanacar #keşfet #hookah #yücelcetesi #divanenargileevi,False,aliosman_acar_video_7050878614253980930.mp4,aliosman_acar,ali,39600,40,839600,562,4968
7059012011430038790,2022-01-30T06:51:51,17,#shisha #satisfyingsounds #satisfyingvideo #asmr #asmrsounds #asmrvideo #asmrtiktoks #asmrviral #shishaedi #shisha #edishisha #hookah #mint #trend,ES,381000,2758,1798,15600000,#shisha #satisfyingsounds #satisfyingvideo #asmr #asmrsounds #asmrvideo #asmrtiktoks #asmrviral #shishaedi #shisha #edishisha #hookah #mint #trend,False,edishisha_video_7059012011430038790.mp4,edishisha,EdiShisha,566500,15,7700000,351,5888
7086219478127676678,2022-04-13T15:30:45,16,What do you say? 🤔 #shisharant #asmr #asmrsounds #shisha,DE,405100,7041,4899,15000000,What do you say? 🤔 #shisharant #asmr #asmrsounds #shisha,False,shisharant_video_7086219478127676678.mp4,shisharant,shisharant,502500,67,10300000,1712,9640
7047877741756026158,2021-12-31T06:45:14,6,@riaaalexandra #coldfeet #cold #bestfriends #bestfriendscheck #imissyou  #hookah,US,188700,3042,1108,14700000,@riaaalexandra #coldfeet #cold #bestfriends #bestfriendscheck #imissyou  #hookah,False,samisweetest_video_7047877741756026158.mp4,samisweetest,Samantha Marie,40700,1150,208600,53,34700
6965247866495421701,2021-05-22T15:39:07,10,#shisha #hookah #nargila #viral #fypシ #aryf #nedoshisha,BA,585300,29500,3213,14500000,#shisha #hookah #nargila #viral #fypシ #aryf #nedoshisha,False,nedo_shisha_video_6965247866495421701.mp4,nedo_shisha,💨nedo💨,555500,0,5300000,297,144
6962659955585469698,2021-05-15T16:16:48,38,"On Followers Request, Once Again #satisfy #shisha #flavour #asmrtiktoks #hookah #asmrvideo #asmr #shishalover #destinationdepop #اكسبلور #foryou #fyp",SA,362300,19200,3865,13900000,"On Followers Request, Once Again #satisfy #shisha #flavour #asmrtiktoks #hookah #asmrvideo #asmr #shishalover #destinationdepop #اكسبلور #foryou #fyp",False,hookah.town_video_6962659955585469698.mp4,hookah.town,Hookah.Town,256700,0,1900000,27,24
6793495497538571526,2020-02-14T18:32:11,15,Shisha time #shisha#fakher,AU,277200,39600,2033,13900000,Shisha time #shisha#fakher,False,maryamalraii0_video_6793495497538571526.mp4,maryamalraii0,Maryam alraii,70700,318,367800,122,2598
